,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,4.22,-6.98,1247.88,-6.51,-5.51
1,4.22,-6.98,1247.88,-6.51,-5.51
2,15.75,4.02,1190.42,3.53,2.95
3,18.17,-0.18,1035.94,-3.60,-3.39
4,15.48,2.84,1026.52,1.46,-0.28
5,23.42,5.51,949.12,5.69,4.54
6,14.89,-0.54,909.14,1.76,1.39
