,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,5.47,-5.84,392.54,-7.27,-2.23
1,5.47,-5.84,392.54,-7.27,-2.23
2,4.17,1.32,1167.93,0.84,0.79
3,9.61,2.07,436.32,1.24,1.04
4,10.01,1.84,510.65,1.89,1.63
5,22.30,14.76,1056.22,14.77,14.69
6,5.87,0.65,611.05,0.78,0.57
