,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,8.87,-7.07,592.12,-6.90,-6.90
1,8.87,-7.07,592.12,-6.90,-6.90
2,11.26,-2.01,760.61,-4.91,-4.91
3,11.38,0.57,1002.01,0.80,0.80
4,10.98,-1.11,969.71,0.25,0.25
5,7.49,-1.87,1514.32,0.54,0.54
6,8.39,-0.29,1754.26,-2.64,-2.64
