,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,29.09,3.89,1281.23,21.48,21.65
1,29.09,3.89,1281.23,21.48,21.65
2,30.36,7.72,1336.92,7.85,6.81
3,,,,,
4,,,,,
5,,,,,
6,,,,,
