,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,23.90,16.26,1887.31,15.17,9.75
1,23.90,16.26,1887.31,15.17,9.75
2,24.47,16.99,1789.04,16.32,10.80
3,25.15,18.50,1883.87,19.54,13.71
4,24.76,18.07,1679.81,18.27,12.36
5,,,,,
6,,,,,
