,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,-5.54,-21.13,361.90,-25.43,-25.63
1,-5.54,-21.13,361.90,-25.43,-25.63
2,-8.38,-31.68,266.08,-40.60,-42.07
3,-4.14,-27.72,285.30,-30.82,-31.08
4,-4.86,-16.54,521.54,-16.25,-16.17
5,1.13,-7.97,848.61,-5.35,-5.51
6,3.23,-3.51,1483.65,-1.00,-1.10
