,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,-68.72,-103.25,15.49,-84.90,-85.73
1,-68.72,-103.25,15.49,-84.90,-85.73
2,-3.73,-23.18,47.63,-51.45,-51.49
3,-0.88,-27.73,46.58,-5.31,-5.29
4,-4.74,-31.60,48.40,-45.81,-45.40
5,-24.96,-52.47,44.38,-43.35,-43.17
6,-21.90,-49.71,53.00,-47.02,-46.96
