,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,5.37,1.79,6953.71,2.08,1.38
1,5.37,1.79,6953.71,2.08,1.38
2,5.99,1.55,5248.43,1.95,1.36
3,6.90,2.05,5219.80,2.48,2.15
4,7.30,2.56,5382.35,2.51,1.89
5,5.08,1.62,6943.00,1.65,1.40
6,4.94,1.41,7216.94,2.05,1.59
