,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,17.61,12.19,6386.71,18.82,15.74
1,17.61,12.19,6386.71,18.82,15.74
2,17.76,11.75,5392.77,17.23,14.72
3,17.46,10.64,4570.01,14.53,13.14
4,12.09,6.32,5008.78,7.73,6.52
5,7.59,2.99,6201.71,3.12,2.52
6,8.38,3.61,5981.40,4.37,3.64
