,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,16.84,0.59,237.45,-2.93,-1.38
1,16.84,0.59,237.45,-2.93,-1.38
2,20.21,6.36,279.17,-3.61,-3.17
3,23.43,5.57,344.29,5.89,4.89
4,25.94,9.57,448.32,7.49,6.22
5,33.00,17.30,460.12,23.08,19.09
6,37.13,24.79,671.88,29.68,24.68
