,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,51.63,12.07,502.79,10.92,9.08
1,51.63,12.07,502.79,10.92,9.08
2,52.01,11.42,460.96,9.53,8.01
3,54.16,16.21,504.59,16.42,13.98
4,47.95,9.80,525.61,9.79,7.58
5,46.03,4.11,495.68,4.37,2.77
6,51.05,14.18,397.86,17.44,14.61
