,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,24.67,2.45,309.94,-3.40,-3.40
1,24.67,2.45,309.94,-3.40,-3.40
2,24.42,-18.86,186.46,-38.39,-38.39
3,18.61,-4.91,232.76,-8.28,-8.28
4,23.76,4.33,309.62,2.59,2.59
5,28.47,1.24,189.73,2.28,1.89
6,14.41,-61.81,68.35,-56.96,-56.51
