,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,10.58,1.36,181.95,-0.70,-0.70
1,10.58,1.36,181.95,-0.70,-0.70
2,12.47,2.47,175.57,-5.29,-5.29
3,5.97,-5.31,174.45,-10.03,-97.64
4,1.27,-8.27,276.81,-3.58,-3.58
5,2.52,-6.01,331.73,-2.52,-2.52
6,2.94,-39.71,333.39,-42.02,-42.02
