,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,17.81,9.96,1878.52,7.98,6.59
1,17.81,9.96,1878.52,7.98,6.59
2,21.08,13.12,1495.05,13.28,9.81
3,15.34,6.68,1381.12,6.70,5.37
4,15.98,6.98,1476.93,7.09,5.67
5,15.27,6.70,1397.44,6.47,4.94
6,,,,,
