,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,12.09,3.09,17573.84,4.51,4.03
1,12.09,3.09,17573.84,4.51,4.03
2,16.91,4.95,16942.01,5.18,4.09
3,15.00,3.82,16628.81,4.91,3.78
4,14.34,4.22,18003.35,4.85,3.82
5,14.87,4.47,16956.52,5.38,4.40
6,14.99,5.54,17209.44,7.31,5.77
