,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,71.27,38.36,104.09,37.05,34.17
1,71.27,38.36,104.09,37.05,34.17
2,51.50,1.82,48.97,-4.30,-4.30
3,53.35,3.65,45.86,-1.15,-1.15
4,60.07,22.60,60.26,22.83,22.83
5,52.07,-8.30,37.65,2.95,2.95
6,53.93,10.06,44.07,16.35,16.35
