,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,7.65,2.99,21925.82,3.23,2.75
1,7.65,2.99,21925.82,3.23,2.75
2,12.60,6.37,18204.96,6.56,5.11
3,8.63,2.51,19592.95,2.08,1.80
4,5.08,-1.13,15221.22,0.35,0.25
5,,,,,
6,,,,,
