,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,14.05,0.01,8250.77,14.80,14.50
1,14.05,0.01,8250.77,14.80,14.50
2,12.99,2.14,10776.86,5.67,5.03
3,12.46,-0.72,9141.07,2.31,1.79
4,11.16,1.29,13413.85,4.24,3.22
5,13.99,-3.41,8498.81,0.04,-0.45
6,,,,,
