,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,36.74,19.13,288.41,14.90,12.49
1,36.74,19.13,288.41,14.90,12.49
2,36.17,19.15,289.43,15.62,13.27
3,30.66,15.24,288.07,15.09,13.39
4,30.16,14.38,288.33,12.29,10.89
5,,,,,
6,,,,,
