,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,2.47,-0.06,36840.69,0.31,0.04
1,2.47,-0.06,36840.69,0.31,0.04
2,6.18,1.94,33838.90,0.66,0.50
3,-9.31,-14.38,28604.21,-16.68,-16.04
4,8.92,5.16,35304.00,5.92,5.26
5,-0.51,-4.03,34320.71,-5.56,-5.61
6,-2.73,-6.67,33381.70,-5.92,-5.86
