,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,11.42,4.08,1043.63,4.81,3.94
1,11.42,4.08,1043.63,4.81,3.94
2,12.97,5.23,857.76,5.63,4.65
3,17.00,8.81,757.10,8.25,6.86
4,16.69,8.52,799.03,8.46,7.02
5,16.15,7.22,655.99,7.11,5.90
6,13.12,4.20,570.37,5.74,4.76
