,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,18.77,3.11,1882.37,6.48,6.19
1,18.77,3.11,1882.37,6.48,6.19
2,26.23,1.51,2120.19,4.59,4.56
3,25.60,4.01,2647.11,10.44,9.95
4,23.84,2.90,2388.29,6.66,6.47
5,20.90,1.06,2543.88,6.46,6.39
6,20.44,1.16,2859.20,4.35,4.35
