,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,7.86,2.29,4104.55,3.18,2.97
1,7.86,2.29,4104.55,3.18,2.97
2,8.01,-0.39,3672.17,78.39,77.54
3,-1.43,-10.25,7016.26,-6.54,-4.67
4,7.26,-0.64,7418.51,1.10,1.15
5,10.02,3.08,7719.37,2.26,1.92
6,5.25,-2.00,6752.47,-0.09,-0.11
