,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,29.86,15.29,489.81,15.40,12.00
1,29.86,15.29,489.81,15.40,12.00
2,29.49,15.85,398.87,10.47,7.91
3,34.24,19.65,413.77,16.59,13.36
4,34.98,18.44,355.04,15.77,13.10
5,37.56,20.93,348.16,21.39,17.17
6,32.54,19.55,299.70,20.62,16.71
