,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,12.44,3.32,2186.55,1.14,0.51
1,12.44,3.32,2186.55,1.14,0.51
2,15.07,6.14,1986.97,5.40,4.59
3,12.69,2.83,2004.08,4.40,3.50
4,6.33,-3.90,1798.03,-2.47,-2.62
5,12.75,4.72,2151.99,6.24,4.93
6,5.73,-3.63,1750.47,5.81,4.51
