,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,34.52,8.01,610.62,8.21,8.14
1,34.52,8.01,610.62,8.21,8.14
2,34.68,10.39,643.80,9.12,7.97
3,38.07,13.01,684.29,12.96,11.08
4,36.79,9.46,562.32,9.45,8.12
5,38.22,4.59,473.05,5.75,4.97
6,36.84,6.62,586.86,7.45,6.28
