,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,13.89,6.35,1629.67,3.81,2.33
1,13.89,6.35,1629.67,3.81,2.33
2,19.75,12.24,1578.03,3.11,1.64
3,22.06,11.53,1592.47,10.13,5.33
4,15.01,6.28,1632.74,6.78,4.95
5,15.73,7.00,1777.26,11.39,9.63
6,15.69,8.14,1996.65,11.73,9.82
