,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,30.41,8.22,371.43,6.62,2.83
1,30.41,8.22,371.43,6.62,2.83
2,33.93,15.48,447.36,5.93,4.41
3,30.36,9.94,488.86,8.87,6.74
4,26.70,10.56,581.14,10.01,8.06
5,24.76,8.84,564.08,13.73,11.07
6,19.77,4.65,567.99,8.54,7.08
