,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,20.48,-1.31,2316.16,6.23,5.13
1,20.48,-1.31,2316.16,6.23,5.13
2,20.24,-1.99,2209.64,4.96,4.01
3,23.13,-4.36,1754.86,5.82,5.02
4,28.71,-2.95,1331.19,11.11,9.24
5,26.79,-4.33,1269.75,6.65,5.06
6,24.39,0.30,1574.86,8.12,6.52
