,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,51.52,23.51,226.60,19.58,16.06
1,51.52,23.51,226.60,19.58,16.06
2,51.88,31.28,255.69,13.84,12.36
3,50.83,27.31,302.19,22.54,17.67
4,44.84,19.89,265.85,14.46,11.70
5,48.09,18.43,235.80,22.19,17.77
6,50.28,16.91,193.58,19.27,16.04
