,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,14.90,10.03,2118.34,9.87,8.07
1,14.90,10.03,2118.34,9.87,8.07
2,18.46,12.64,1652.47,12.60,10.52
3,14.87,9.31,1719.88,10.31,8.68
4,20.18,15.28,1927.83,15.17,12.69
5,20.53,15.29,1655.69,15.65,13.13
6,19.14,13.31,1414.34,13.66,11.45
