,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,38.44,3.89,49653.99,6.27,5.36
1,38.44,3.89,49653.99,6.27,5.36
2,33.50,2.16,56082.72,13.38,11.84
3,38.11,7.88,55905.49,9.44,8.00
4,47.33,16.14,47536.22,17.13,15.25
5,48.31,23.50,46005.00,25.00,22.04
6,42.09,12.88,23974.21,16.36,15.58
