,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,8.76,-1.36,930.74,-4.28,-3.49
1,8.76,-1.36,930.74,-4.28,-3.49
2,10.56,-0.94,794.38,-2.28,-2.28
3,10.74,-1.25,761.55,-1.95,-2.10
4,8.74,-2.14,855.02,-1.90,-1.42
5,6.17,-4.36,852.93,-4.00,-2.94
6,11.10,1.05,900.54,-0.49,-0.60
