,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,-93.65,-661.22,2.17,16200.32,16247.38
1,-93.65,-661.22,2.17,16200.32,16247.38
2,-59.26,-208.04,4.58,-169.64,-167.93
3,-14.98,-81.99,10.64,54.19,51.31
4,-24.68,-55.97,30.91,-49.97,-53.97
5,6.73,-10.86,60.06,-9.12,-6.84
6,12.65,-3.86,44.64,-1.88,-4.63
