,毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),營業收入(百萬元),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
0,1.95,-7.05,1418.08,-6.57,-5.54
1,1.95,-7.05,1418.08,-6.57,-5.54
2,11.16,1.77,1454.27,3.80,2.92
3,11.06,1.28,1331.50,1.56,0.70
4,8.43,-0.39,1402.48,0.08,-0.67
5,12.76,3.11,1394.73,3.86,2.40
6,13.03,4.37,1431.35,5.02,4.22
