Date,Open,High,Low,Close,Adj Close,Volume,change
2000-02-01,3.24147,3.24147,3.24147,3.24147,1.616066,107282,0.0
2000-02-02,2.3944400000000003,2.3944400000000003,2.3944400000000003,2.3944400000000003,1.193771,0,-26.13
2000-02-03,2.3944400000000003,2.3944400000000003,2.3944400000000003,2.3944400000000003,1.193771,0,0.0
2000-02-04,2.3944400000000003,2.3944400000000003,2.3944400000000003,2.3944400000000003,1.193771,0,0.0
2000-02-07,2.3944400000000003,2.3944400000000003,2.3944400000000003,2.3944400000000003,1.193771,0,0.0
2000-02-08,2.3944400000000003,2.3944400000000003,2.3944400000000003,2.3944400000000003,1.193771,0,0.0
2000-02-09,3.4448800000000004,3.4448800000000004,3.4448800000000004,3.4448800000000004,1.7174770000000001,121724,43.87
2000-02-10,3.5105,3.6745400000000004,3.5105,3.6745400000000004,1.831977,29843,6.67
2000-02-11,3.80577,3.9042,3.80577,3.9042,1.9464759999999999,16505,6.25
2000-02-14,3.9042,4.16667,3.9042,4.16667,2.0773330000000003,54192,6.72
2000-02-15,4.363519999999999,4.429130000000001,4.363519999999999,4.429130000000001,2.208184,441471,6.3
2000-02-16,4.59318,4.72441,4.133859999999999,4.72441,2.3553990000000002,940780,6.67
2000-02-17,4.72441,5.05249,4.72441,4.92126,2.4535400000000003,235014,4.17
2000-02-18,4.62598,4.92126,4.59318,4.92126,2.4535400000000003,191870,0.0
2000-02-21,4.46194,4.88845,4.2979,4.88845,2.437183,231069,-0.67
2000-02-22,4.88845,5.01969,4.56037,4.88845,2.437183,179491,0.0
2000-02-23,4.59318,4.757219999999999,4.59318,4.757219999999999,2.371757,70146,-2.68
2000-02-24,4.757219999999999,4.757219999999999,4.429130000000001,4.429130000000001,2.208184,264898,-6.9
2000-02-25,4.133859999999999,4.133859999999999,4.133859999999999,4.133859999999999,2.060975,126717,-6.67
2000-02-28,3.05364,3.05364,3.05364,3.05364,1.5224209999999998,0,-26.13
2000-02-29,3.9042,4.39633,3.9042,4.363519999999999,2.1754740000000004,35073,42.9
2000-03-01,4.10105,4.65879,4.10105,4.52756,2.257258,76397,3.76
2000-03-02,4.59318,4.822830000000001,4.23228,4.429130000000001,2.208184,379613,-2.17
2000-03-03,4.49475,4.62598,4.429130000000001,4.62598,2.306326,136227,4.44
2000-03-06,4.46194,4.72441,4.39633,4.49475,2.2409,134102,-2.84
2000-03-07,4.23228,4.26509,4.23228,4.26509,2.126401,59830,-5.11
2000-03-08,4.33071,4.33071,4.26509,4.26509,2.126401,149576,0.0
2000-03-09,4.03543,4.19948,4.03543,4.19948,2.09369,28884,-1.54
2000-03-10,4.00263,4.26509,3.93701,4.133859999999999,2.060975,39199,-1.56
2000-03-13,4.00263,4.39633,3.8713900000000003,4.26509,2.126401,114695,3.17
2000-03-14,4.00263,4.133859999999999,4.00263,4.133859999999999,2.060975,6189,-3.08
2000-03-15,4.00263,4.19948,4.00263,4.19948,2.09369,9072,1.59
2000-03-16,4.03543,4.46194,3.93701,4.46194,2.224542,220753,6.25
2000-03-17,4.16667,4.16667,4.16667,4.16667,2.0773330000000003,396139,-6.62
2000-03-20,3.07787,3.07787,3.07787,3.07787,1.5345010000000001,0,-26.13
2000-03-21,4.03543,4.03543,4.03543,4.03543,2.011902,35073,31.11
2000-03-22,3.9042,3.9042,3.9042,3.9042,1.9464759999999999,331029,-3.25
2000-03-23,3.80577,4.16667,3.7729699999999995,4.16667,2.0773330000000003,354856,6.72
2000-03-24,4.06824,4.06824,4.03543,4.03543,2.011902,42900,-3.15
2000-03-27,3.80577,4.16667,3.7729699999999995,3.7729699999999995,1.88105,99030,-6.5
2000-03-28,3.5105,3.5105,3.5105,3.5105,1.750193,72209,-6.96
2000-03-29,3.28084,3.4120699999999995,3.26772,3.26772,1.629153,108101,-6.92
2000-03-30,3.4120699999999995,3.4120699999999995,3.0577400000000003,3.1364799999999997,1.5637219999999998,52917,-4.02
2000-03-31,3.14961,3.28084,3.14961,3.28084,1.635694,35999,4.6
2000-04-03,2.42352,2.42352,2.42352,2.42352,1.208269,0,-26.13
2000-04-04,2.42352,2.42352,2.42352,2.42352,1.208269,0,0.0
2000-04-05,2.9396299999999997,2.9396299999999997,2.9396299999999997,2.9396299999999997,1.4655799999999999,6189,21.3
2000-04-06,2.9396299999999997,2.9396299999999997,2.73622,2.7427799999999998,1.3674389999999998,72219,-6.7
2000-04-07,2.7427799999999998,2.9330700000000003,2.7427799999999998,2.9330700000000003,1.46231,115534,6.94
2000-04-10,3.18898,3.34646,3.18898,3.34646,1.668409,134102,14.09
2000-04-11,3.47769,3.5761199999999995,3.47769,3.5761199999999995,1.7829080000000002,119661,6.86
2000-04-12,3.5761199999999995,3.80577,3.5761199999999995,3.80577,1.897403,125850,6.42
2000-04-13,3.9042,4.06824,3.54331,3.54331,1.7665509999999998,167112,-6.9
2000-04-14,3.54331,3.7729699999999995,3.34646,3.7729699999999995,1.88105,144418,6.48
2000-04-17,4.00263,4.06824,4.00263,4.03543,2.011902,35073,6.96
2000-04-18,3.7729699999999995,3.7729699999999995,3.7729699999999995,3.7729699999999995,1.88105,47452,-6.5
2000-04-19,3.54331,3.6417300000000004,3.5105,3.5105,1.750193,96966,-6.96
2000-04-20,3.28084,3.28084,3.26772,3.26772,1.629153,30947,-6.92
2000-04-21,3.0577400000000003,3.34646,3.0577400000000003,3.34646,1.668409,26820,2.41
2000-04-24,3.12336,3.12336,3.12336,3.12336,1.557181,10316,-6.67
2000-04-25,3.21522,3.21522,3.01837,3.01837,1.504837,4126,-3.36
2000-04-26,3.18898,3.18898,3.18898,3.18898,1.589896,2063,5.65
2000-04-27,3.14961,3.14961,3.14961,3.14961,1.570268,16505,-1.23
2000-04-28,2.9330700000000003,2.9330700000000003,2.9330700000000003,2.9330700000000003,1.46231,26820,-6.88
2000-05-01,2.16663,2.16663,2.16663,2.16663,1.080194,0,-26.13
2000-05-02,3.27428,3.34646,2.91995,3.02493,1.508108,369298,39.61
2000-05-03,3.1168,3.1168,3.1168,3.1168,1.5539100000000001,3703,3.04
2000-05-04,3.31365,3.31365,3.0643,3.1299200000000003,1.560451,10316,0.42
2000-05-05,2.97244,3.1299200000000003,2.91339,3.1299200000000003,1.560451,17534,0.0
2000-05-08,2.76903,2.76903,2.76247,2.76903,1.380526,30947,-11.53
2000-05-09,2.04545,2.04545,2.04545,2.04545,1.019778,0,-26.13
2000-05-10,2.95932,2.95932,2.5787400000000003,2.6771700000000003,1.3347280000000001,33010,30.88
2000-05-11,2.49344,2.6181099999999997,2.49344,2.49344,1.243128,28884,-6.86
2000-05-12,2.3622099999999997,2.5590599999999997,2.3622099999999997,2.5590599999999997,1.275844,10316,2.63
2000-05-15,2.3818900000000003,2.5590599999999997,2.3818900000000003,2.5590599999999997,1.275844,49515,0.0
2000-05-16,2.5590599999999997,2.69029,2.5590599999999997,2.6771700000000003,1.3347280000000001,49515,4.62
2000-05-17,2.6771700000000003,2.86089,2.6771700000000003,2.82152,1.406695,82553,5.39
2000-05-18,2.83465,3.01837,2.83465,3.01837,1.504837,127915,6.98
2000-05-19,3.21522,3.22835,3.12336,3.22835,1.609524,144808,6.96
2000-05-22,3.5761199999999995,3.5761199999999995,3.1168,3.22835,1.609524,90777,0.0
2000-05-23,3.17585,3.27428,3.16273,3.22835,1.609524,173302,0.0
2000-05-24,3.2349099999999997,3.4448800000000004,3.2349099999999997,3.4120699999999995,1.70112,222816,5.69
2000-05-25,3.6089300000000004,3.6417300000000004,3.31365,3.3792699999999996,1.684767,416749,-0.96
2000-05-26,3.3792699999999996,3.6089300000000004,3.28084,3.34646,1.668409,338351,-0.97
2000-05-29,3.47769,3.5761199999999995,3.34646,3.3792699999999996,1.684767,140292,0.98
2000-05-30,2.4962299999999997,2.4962299999999997,2.4962299999999997,2.4962299999999997,1.2445190000000002,0,-26.13
2000-05-31,3.26115,3.27428,3.26115,3.27428,1.632423,12379,31.17
2000-06-01,3.28084,3.28084,3.18898,3.28084,1.635694,28884,0.2
2000-06-02,3.28084,3.28084,3.28084,3.28084,1.635694,10316,0.0
2000-06-05,2.42352,2.42352,2.42352,2.42352,1.208269,0,-26.13
2000-06-06,2.42352,2.42352,2.42352,2.42352,1.208269,0,0.0
2000-06-07,3.47769,3.74016,3.47769,3.5761199999999995,1.7829080000000002,138229,47.56
2000-06-08,3.54331,3.5761199999999995,3.54331,3.5761199999999995,1.7829080000000002,160923,0.0
2000-06-09,3.34646,3.80577,3.34646,3.6089300000000004,1.799266,83546,0.92
2000-06-12,3.6417300000000004,3.8385800000000003,3.6089300000000004,3.8385800000000003,1.91376,63957,6.36
2000-06-13,3.8385800000000003,3.8385800000000003,3.5761199999999995,3.70735,1.848334,210438,-3.42
2000-06-14,3.47769,3.93701,3.47769,3.93701,1.962834,99030,6.19
2000-06-15,3.93701,3.93701,3.6745400000000004,3.6745400000000004,1.831977,33829,-6.67
2000-06-16,3.4448800000000004,3.80577,3.4448800000000004,3.6745400000000004,1.831977,49583,0.0
2000-06-19,3.34646,3.5105,3.31365,3.5105,1.750193,33010,-4.46
2000-06-20,2.59317,2.59317,2.59317,2.59317,1.292849,0,-26.13
2000-06-21,3.54331,3.54331,3.54331,3.54331,1.7665509999999998,103304,36.64
