eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2360,87.35,83.96,86.69,89.61,106.99,165.83
2016-01-01,2360,63.6,66.45,65.99,70.11,80.76,87.35
2015-01-01,2360,69.46,67.7,60.58,60.67,53.61,63.6
2014-01-01,2360,61.45,63.33,67.51,72.97,73.41,69.46
2013-01-01,2360,58.08,56.02,52.81,44.42,56.5,61.45
2012-01-01,2360,60.07,54.59,53.56,54.59,50.84,58.08
2011-01-01,2360,67.62,69.08,66.45,67.25,49.2,60.07
2010-01-01,2360,49.14,50.92,47.64,44.58,54.17,67.62
2009-01-01,2360,16.47,18.39,21.64,24.39,45.5,49.14
2008-01-01,2360,40.57,38.93,40.63,36.11,23.49,16.47
2007-01-01,2360,26.16,27.44,26.76,35.73,43.84,40.57
2006-01-01,2360,15.76,16.73,17.73,16.74,20.83,26.16
2005-01-01,2360,12.83,12.72,11.74,12.63,13.78,15.76
2004-01-01,2360,13.53,13.77,14.21,12.89,11.81,12.83
2003-01-01,2360,6.59,7.02,6.7,8.07,8.29,13.53
2002-01-01,2360,9.69,9.33,8.93,7.42,8.93,6.59
2001-01-01,2360,11.65,10.9,12.85,11.12,6.11,9.69
2000-01-01,2360,24.07,26.86,22.89,19.28,15.37,11.65
