eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2424,33.35,32.1,33.5,31.0,26.25,24.1
2016-01-01,2424,29.35,28.4,29.9,25.0,25.9,33.35
2015-01-01,2424,38.6,38.0,38.1,36.15,32.1,29.35
2014-01-01,2424,40.0,41.0,41.8,38.45,39.0,38.6
2013-01-01,2424,25.35,25.2,27.9,32.4,38.7,40.0
2012-01-01,2424,18.4,17.45,16.0,14.8,21.2,25.35
2011-01-01,2424,20.6,19.05,18.5,17.4,12.95,18.4
2010-01-01,2424,23.33,21.6,17.93,19.87,26.67,20.6
2009-01-01,2424,11.71,11.99,14.0,12.27,14.27,23.33
2008-01-01,2424,11.58,11.75,11.31,10.98,8.35,11.71
2007-01-01,2424,24.82,25.65,22.73,22.89,17.96,11.58
2006-01-01,2424,18.5,19.51,19.08,20.27,14.59,24.82
2005-01-01,2424,41.81,42.95,38.06,39.49,19.69,18.5
2004-01-01,2424,69.73,77.63,64.62,71.12,39.75,41.81
2003-01-01,2424,53.69,57.64,46.95,64.38,53.46,69.73
2002-01-01,2424,116.8,108.36,96.14,60.93,40.9,53.69
2001-01-01,2424,67.25,64.47,59.94,48.79,31.36,116.8
2000-01-01,2424,139.56,169.02,109.48,88.7,51.79,67.25
