eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2511,12.1,12.0,12.05,12.2,11.25,11.95
2016-01-01,2511,12.05,11.95,11.7,11.75,10.15,12.1
2015-01-01,2511,12.75,12.95,13.0,11.7,9.97,12.05
2014-01-01,2511,14.27,15.34,13.64,12.91,12.05,12.75
2013-01-01,2511,18.43,19.09,18.35,17.44,15.89,14.27
2012-01-01,2511,17.67,17.03,17.23,15.85,18.78,18.43
2011-01-01,2511,13.42,13.86,16.13,21.2,16.68,17.67
2010-01-01,2511,10.19,11.06,9.95,9.71,16.57,13.42
2009-01-01,2511,5.65,6.25,6.68,10.64,10.47,10.19
2008-01-01,2511,17.05,17.39,18.78,12.12,4.34,5.65
2007-01-01,2511,13.73,13.79,13.19,14.11,15.54,17.05
2006-01-01,2511,5.32,5.35,6.63,8.89,11.97,13.73
2005-01-01,2511,4.81,4.84,4.24,5.29,4.18,5.32
2004-01-01,2511,6.27,6.52,4.65,4.65,5.6,4.81
2003-01-01,2511,2.08,2.18,1.49,2.27,2.77,6.27
2002-01-01,2511,2.42,2.82,3.21,2.42,1.74,2.08
2001-01-01,2511,2.34,2.19,2.06,1.78,1.38,2.42
2000-01-01,2511,4.19,4.71,3.7,3.55,2.3,2.34
