eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2421,30.55,30.55,32.9,39.65,57.2,45.35
2016-01-01,2421,24.3,23.3,22.15,20.85,25.7,30.55
2015-01-01,2421,22.25,22.5,22.0,17.05,15.3,24.3
2014-01-01,2421,20.75,21.0,24.05,21.85,19.95,22.25
2013-01-01,2421,19.4,18.8,18.8,17.5,16.7,20.75
2012-01-01,2421,22.1,21.45,20.75,21.0,18.35,19.4
2011-01-01,2421,24.75,24.85,24.45,25.0,26.05,22.1
2010-01-01,2421,28.7,28.25,26.6,25.65,27.2,24.75
2009-01-01,2421,21.15,20.81,18.34,17.48,18.4,28.7
2008-01-01,2421,15.46,15.68,15.82,13.12,18.58,21.15
2007-01-01,2421,21.16,20.99,17.59,20.82,19.95,15.46
2006-01-01,2421,12.62,13.37,12.5,11.22,12.7,21.16
2005-01-01,2421,9.94,9.72,8.81,10.19,9.94,12.62
2004-01-01,2421,12.52,12.08,12.01,10.99,11.07,9.94
2003-01-01,2421,10.1,11.08,9.24,12.12,11.21,12.52
2002-01-01,2421,18.1,17.56,17.56,12.59,13.52,10.1
2001-01-01,2421,14.4,13.92,17.79,14.67,10.98,18.1
2000-01-01,2421,11.96,13.96,11.09,10.37,6.91,14.4
