eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2357,306.5,293.0,302.0,287.0,247.0,275.0
2016-01-01,2357,283.5,282.0,274.0,268.5,283.5,306.5
2015-01-01,2357,313.0,316.0,329.0,305.0,288.0,283.5
2014-01-01,2357,306.0,310.5,318.0,333.0,293.5,313.0
2013-01-01,2357,355.0,341.0,342.5,266.0,235.0,306.0
2012-01-01,2357,277.0,270.5,315.5,274.0,315.5,355.0
2011-01-01,2357,203.28,202.46,215.57,234.43,215.0,277.0
2010-01-01,2357,303.83,311.48,322.95,189.34,183.2,203.28
2009-01-01,2357,200.15,208.6,255.77,241.05,297.27,303.83
2008-01-01,2357,448.68,456.61,490.82,411.5,338.67,200.15
2007-01-01,2357,368.77,373.49,353.99,441.48,489.33,448.68
2006-01-01,2357,377.74,379.45,377.74,346.83,368.29,368.77
2005-01-01,2357,262.67,259.29,257.45,276.49,385.03,377.74
2004-01-01,2357,224.83,220.64,205.28,210.86,233.48,262.67
2003-01-01,2357,150.06,161.09,150.06,200.81,237.4,224.83
2002-01-01,2357,339.83,307.84,276.94,216.26,175.43,150.06
2001-01-01,2357,289.52,268.34,263.92,329.9,215.15,339.83
2000-01-01,2357,494.56,512.74,440.05,437.81,257.74,289.52
