eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9918,32.0,31.95,31.75,32.3,32.0,33.4
2016-01-01,9918,31.4,31.1,31.2,32.3,31.8,32.0
2015-01-01,9918,34.2,33.5,36.35,31.95,30.6,31.4
2014-01-01,9918,33.1,32.95,33.65,35.1,35.95,34.2
2013-01-01,9918,32.75,32.3,31.7,32.65,33.75,33.1
2012-01-01,9918,29.3,28.8,28.9,28.15,32.4,32.75
2011-01-01,9918,26.95,27.2,27.8,28.65,27.4,29.3
2010-01-01,9918,18.12,18.12,18.09,16.56,27.3,26.95
2009-01-01,9918,15.19,15.12,16.0,15.78,15.75,18.12
2008-01-01,9918,15.72,15.78,16.5,15.09,13.38,15.19
2007-01-01,9918,12.38,12.69,13.28,14.69,15.34,15.72
2006-01-01,9918,11.26,11.26,11.85,10.75,11.66,12.38
2005-01-01,9918,9.91,10.19,10.05,10.81,10.81,11.26
2004-01-01,9918,9.6,9.43,9.38,9.6,10.0,9.91
2003-01-01,9918,8.2,8.25,7.58,8.14,8.48,9.6
2002-01-01,9918,6.91,7.05,7.3,7.16,6.85,8.2
2001-01-01,9918,8.09,7.86,7.81,7.52,6.4,6.91
2000-01-01,9918,10.21,10.95,9.24,8.92,8.48,8.09
