eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2369,14.05,13.8,14.0,14.75,17.4,13.3
2016-01-01,2369,9.15,8.97,8.27,8.78,12.2,14.05
2015-01-01,2369,14.3,14.15,13.85,10.95,9.37,9.15
2014-01-01,2369,20.75,20.5,20.05,19.3,15.4,14.3
2013-01-01,2369,16.8,16.1,16.9,16.55,15.75,20.75
2012-01-01,2369,18.85,18.0,17.9,16.45,16.95,16.8
2011-01-01,2369,23.25,23.3,23.0,22.8,15.4,18.85
2010-01-01,2369,17.2,19.0,19.0,19.85,20.6,23.25
2009-01-01,2369,8.04,8.42,9.41,9.55,12.2,17.2
2008-01-01,2369,12.65,12.79,13.09,9.9,8.1,8.04
2007-01-01,2369,13.77,13.63,12.06,18.24,17.16,12.65
2006-01-01,2369,12.21,12.55,11.52,9.15,8.95,13.77
2005-01-01,2369,11.91,12.11,10.88,12.21,9.31,12.21
2004-01-01,2369,22.45,23.63,19.31,16.86,14.8,11.91
2003-01-01,2369,7.84,8.24,7.94,15.2,15.29,22.45
2002-01-01,2369,16.86,15.5,13.69,9.97,7.6,7.84
2001-01-01,2369,13.89,13.05,12.82,11.06,6.57,16.86
2000-01-01,2369,21.31,25.09,21.37,23.96,10.95,13.89
