eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2382,56.47,56.56,56.29,64.36,65.91,55.39
2016-01-01,2382,47.26,46.83,44.3,52.4,59.25,56.47
2015-01-01,2382,58.59,58.51,62.79,57.09,48.1,47.26
2014-01-01,2382,61.25,61.77,60.87,67.45,59.78,58.59
2013-01-01,2382,46.55,43.34,42.7,46.05,48.47,61.25
2012-01-01,2382,52.22,50.94,54.93,53.98,55.53,46.55
2011-01-01,2382,35.25,33.52,37.12,43.79,38.83,52.22
2010-01-01,2382,37.14,37.32,35.32,34.84,32.36,35.25
2009-01-01,2382,25.23,24.63,30.0,32.21,39.74,37.14
2008-01-01,2382,21.69,23.0,26.21,24.0,22.27,25.23
2007-01-01,2382,24.22,25.04,23.26,24.51,26.42,21.69
2006-01-01,2382,23.36,24.92,25.01,22.79,23.26,24.22
2005-01-01,2382,19.7,19.7,19.33,22.59,24.16,23.36
2004-01-01,2382,25.75,25.27,22.51,23.16,21.85,19.7
2003-01-01,2382,18.12,19.12,17.41,21.12,26.89,25.75
2002-01-01,2382,27.54,24.84,23.18,18.29,18.84,18.12
2001-01-01,2382,19.05,19.29,17.76,19.13,12.78,27.54
2000-01-01,2382,30.15,34.23,26.98,24.38,16.63,19.05
