eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2329,10.3,9.89,9.88,8.66,9.15,8.52
2016-01-01,2329,12.95,12.8,12.45,12.1,12.6,10.3
2015-01-01,2329,15.1,15.3,16.0,12.8,11.9,12.95
2014-01-01,2329,9.01,9.02,8.58,9.7,12.55,15.1
2013-01-01,2329,4.13,4.15,5.47,5.04,5.09,9.01
2012-01-01,2329,4.69,4.77,4.79,4.17,4.41,4.13
2011-01-01,2329,6.72,6.72,7.8,6.83,4.11,4.69
2010-01-01,2329,10.1,9.8,9.21,8.15,8.5,6.72
2009-01-01,2329,5.13,5.38,5.13,4.51,5.06,10.1
2008-01-01,2329,13.94,14.81,10.65,7.55,4.1,5.13
2007-01-01,2329,22.57,20.65,19.69,24.22,20.91,13.94
2006-01-01,2329,7.42,7.06,7.07,6.64,5.31,22.57
2005-01-01,2329,5.31,5.37,4.67,7.16,7.44,7.42
2004-01-01,2329,24.55,30.17,25.43,9.19,6.59,5.31
2003-01-01,2329,18.42,18.59,11.89,21.22,20.87,24.55
2002-01-01,2329,48.58,44.9,51.21,33.85,19.64,18.42
2001-01-01,2329,43.34,43.19,41.02,26.96,20.17,48.58
2000-01-01,2329,107.59,125.86,106.58,103.53,55.08,43.34
