eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1312,19.73,19.54,18.44,19.64,22.76,28.8
2016-01-01,1312,15.41,15.06,14.62,13.79,14.75,19.73
2015-01-01,1312,15.45,16.22,16.61,17.0,13.52,15.41
2014-01-01,1312,15.87,15.99,16.03,15.22,11.79,15.45
2013-01-01,1312,11.71,11.52,11.56,13.85,17.33,15.87
2012-01-01,1312,10.05,9.79,9.57,9.68,12.26,11.71
2011-01-01,1312,12.55,12.62,13.52,12.62,8.77,10.05
2010-01-01,1312,10.6,10.91,10.09,8.48,10.63,12.55
2009-01-01,1312,5.53,6.27,6.38,7.14,9.3,10.6
2008-01-01,1312,8.3,8.37,8.37,6.11,3.91,5.53
2007-01-01,1312,7.82,8.3,7.52,8.3,9.68,8.3
2006-01-01,1312,4.96,5.2,6.04,5.28,6.27,7.82
2005-01-01,1312,8.65,8.06,6.93,6.97,5.24,4.96
2004-01-01,1312,8.92,9.71,8.17,8.1,9.78,8.65
2003-01-01,1312,7.17,8.17,5.73,8.58,8.44,8.92
2002-01-01,1312,12.01,11.87,8.1,5.25,6.35,7.17
2001-01-01,1312,8.28,7.49,6.73,3.96,2.96,12.01
2000-01-01,1312,23.14,22.76,17.63,16.61,9.53,8.28
