eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2033,8.93,8.83,8.9,8.93,9.09,15.66
2016-01-01,2033,9.07,8.92,8.89,8.63,8.65,8.93
2015-01-01,2033,9.45,9.43,9.55,9.3,7.6,9.07
2014-01-01,2033,9.89,9.79,9.7,9.55,9.55,9.45
2013-01-01,2033,10.15,9.89,10.24,10.33,10.31,9.89
2012-01-01,2033,9.97,9.76,9.39,9.13,10.87,10.15
2011-01-01,2033,13.04,12.92,13.08,11.18,9.22,9.97
2010-01-01,2033,17.13,16.57,15.02,14.03,13.87,13.04
2009-01-01,2033,30.82,24.72,17.18,15.61,15.78,17.13
2008-01-01,2033,6.45,7.25,8.59,11.58,21.07,30.82
2007-01-01,2033,7.22,7.49,7.22,7.18,7.39,6.45
2006-01-01,2033,5.95,6.56,6.01,5.35,5.25,7.22
2005-01-01,2033,7.57,7.66,6.85,6.91,6.37,5.95
2004-01-01,2033,8.62,8.44,6.73,7.48,8.11,7.57
2003-01-01,2033,6.39,7.11,5.46,7.38,6.31,8.62
2002-01-01,2033,3.41,3.72,4.71,15.8,6.77,6.39
2001-01-01,2033,3.04,3.38,3.26,3.0,2.63,3.41
2000-01-01,2033,7.71,7.43,7.27,6.39,4.45,3.04
