eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2014,10.85,10.7,9.05,10.4,10.85,11.9
2016-01-01,2014,5.84,6.19,5.99,5.43,6.78,10.85
2015-01-01,2014,6.97,6.96,7.0,5.08,4.23,5.84
2014-01-01,2014,8.09,8.13,7.85,7.81,7.75,6.97
2013-01-01,2014,8.53,8.2,8.18,8.1,8.73,8.09
2012-01-01,2014,10.15,9.46,9.14,8.07,8.4,8.53
2011-01-01,2014,16.42,16.06,15.6,13.76,10.15,10.15
2010-01-01,2014,16.56,17.07,18.08,14.26,16.45,16.42
2009-01-01,2014,13.48,14.04,12.46,14.04,13.98,16.56
2008-01-01,2014,23.71,25.36,27.37,23.2,15.84,13.48
2007-01-01,2014,16.87,17.58,17.02,16.11,19.34,23.71
2006-01-01,2014,12.97,15.0,14.89,14.29,14.29,16.87
2005-01-01,2014,15.66,15.96,13.53,12.74,11.55,12.97
2004-01-01,2014,12.34,12.89,10.38,11.59,18.01,15.66
2003-01-01,2014,10.3,10.97,7.9,11.87,10.61,12.34
2002-01-01,2014,1.69,1.93,2.75,4.68,4.72,10.3
2001-01-01,2014,2.17,1.98,1.57,1.44,0.86,1.69
2000-01-01,2014,7.82,7.78,7.0,6.29,2.88,2.17
