eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2303,12.25,12.0,12.05,14.4,15.15,15.45
2016-01-01,2303,13.15,12.9,11.65,12.55,11.6,12.25
2015-01-01,2303,15.25,15.25,14.3,13.25,10.9,13.15
2014-01-01,2303,13.0,13.1,13.15,15.25,12.55,15.25
2013-01-01,2303,11.15,11.0,11.2,15.05,12.6,13.0
2012-01-01,2303,14.2,14.15,15.55,13.4,12.0,11.15
2011-01-01,2303,15.15,15.35,14.95,14.25,11.3,14.2
2010-01-01,2303,16.9,16.95,15.8,14.15,13.85,15.15
2009-01-01,2303,11.3,11.3,13.25,11.25,16.0,16.9
2008-01-01,2303,17.75,17.46,18.13,15.45,10.25,11.3
2007-01-01,2303,26.22,26.77,26.35,27.45,18.37,17.75
2006-01-01,2303,28.74,28.33,30.16,26.36,25.6,26.22
2005-01-01,2303,21.17,20.84,20.34,25.93,29.55,28.74
2004-01-01,2303,30.0,32.76,30.2,25.8,23.11,21.17
2003-01-01,2303,18.36,19.59,18.93,21.86,28.36,30.0
2002-01-01,2303,37.92,37.92,37.92,27.98,21.58,18.36
2001-01-01,2303,27.59,25.97,28.41,25.16,18.68,37.92
2000-01-01,2303,44.34,44.9,38.89,45.45,33.55,27.59
