eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9935,9.18,9.05,8.96,9.33,30.0,22.45
2016-01-01,9935,10.4,10.6,10.2,10.45,9.99,9.18
2015-01-01,9935,9.53,9.6,9.21,9.38,10.7,10.4
2014-01-01,9935,5.98,7.4,12.65,9.13,8.31,9.53
2013-01-01,9935,6.31,6.04,5.76,6.09,7.07,5.98
2012-01-01,9935,5.97,6.83,6.38,5.93,7.27,6.31
2011-01-01,9935,10.23,10.33,12.39,7.72,5.32,5.97
2010-01-01,9935,17.07,17.82,20.68,15.94,16.32,10.23
2009-01-01,9935,9.87,11.36,10.62,8.56,10.17,17.07
2008-01-01,9935,30.63,30.85,32.86,30.56,7.65,9.87
2007-01-01,9935,11.79,12.56,13.35,13.78,25.54,30.63
2006-01-01,9935,11.99,12.14,12.45,10.96,9.94,11.79
2005-01-01,9935,16.95,16.9,16.4,14.26,13.55,11.99
2004-01-01,9935,23.7,24.48,22.12,18.49,17.5,16.95
2003-01-01,9935,19.88,19.21,19.71,23.01,18.78,23.7
2002-01-01,9935,10.23,10.23,18.67,17.34,15.0,19.88
2001-01-01,9935,6.95,7.4,7.27,6.61,6.71,10.23
2000-01-01,9935,8.76,8.85,8.27,6.56,5.61,6.95
