eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2332,14.05,12.9,12.25,11.85,11.3,11.5
2016-01-01,2332,10.35,10.35,10.05,10.9,11.2,14.05
2015-01-01,2332,15.86,16.0,15.24,12.29,9.94,10.35
2014-01-01,2332,20.17,19.89,18.49,18.63,17.57,15.86
2013-01-01,2332,16.25,15.73,16.2,17.41,15.36,20.17
2012-01-01,2332,20.31,19.84,19.98,17.97,16.71,16.25
2011-01-01,2332,25.96,25.68,24.28,24.6,20.96,20.31
2010-01-01,2332,30.72,30.07,28.29,23.16,32.59,25.96
2009-01-01,2332,21.3,21.54,19.82,22.11,26.24,30.72
2008-01-01,2332,39.43,39.83,38.54,32.88,22.69,21.3
2007-01-01,2332,46.37,44.72,49.2,61.4,63.27,39.43
2006-01-01,2332,24.44,24.55,27.62,25.37,27.67,46.37
2005-01-01,2332,20.98,20.53,20.14,19.77,24.51,24.44
2004-01-01,2332,20.72,21.22,21.82,19.81,19.71,20.98
2003-01-01,2332,13.44,14.45,14.9,16.25,16.7,20.72
2002-01-01,2332,23.42,20.56,21.97,14.76,17.41,13.44
2001-01-01,2332,18.49,18.02,17.71,14.05,11.61,23.42
2000-01-01,2332,31.29,29.51,21.33,22.73,13.86,18.49
