eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9907,15.8,15.45,14.65,14.75,13.75,13.05
2016-01-01,9907,14.9,15.0,15.2,14.4,13.85,15.8
2015-01-01,9907,21.65,22.2,23.35,19.2,16.3,14.9
2014-01-01,9907,35.0,34.15,32.5,30.2,21.25,21.65
2013-01-01,9907,18.1,19.3,21.85,26.95,27.6,35.0
2012-01-01,9907,15.5,15.15,16.0,16.15,17.1,18.1
2011-01-01,9907,15.29,15.33,16.1,16.48,14.15,15.5
2010-01-01,9907,11.95,12.05,13.29,13.52,15.52,15.29
2009-01-01,9907,11.38,11.33,12.19,12.57,11.33,11.95
2008-01-01,9907,14.33,14.9,16.67,13.86,11.62,11.38
2007-01-01,9907,12.19,12.81,11.67,13.62,17.71,14.33
2006-01-01,9907,6.13,6.18,6.75,7.6,8.84,12.19
2005-01-01,9907,7.76,7.87,7.55,8.29,6.48,6.13
2004-01-01,9907,10.24,10.62,8.76,9.43,8.9,7.76
2003-01-01,9907,7.68,8.26,6.87,7.9,8.12,10.24
2002-01-01,9907,6.28,6.96,6.19,6.01,4.1,7.68
2001-01-01,9907,6.39,5.82,4.83,4.4,3.28,6.28
2000-01-01,9907,9.28,9.09,8.19,8.53,5.91,6.39
