eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1108,9.37,9.2,9.12,8.9,8.77,7.71
2016-01-01,1108,8.86,8.82,8.69,8.78,8.62,9.37
2015-01-01,1108,8.82,8.86,8.82,8.66,8.91,8.86
2014-01-01,1108,7.52,7.14,6.72,6.98,8.25,8.82
2013-01-01,1108,5.64,5.52,5.36,5.61,6.07,7.52
2012-01-01,1108,4.54,4.63,4.83,4.71,4.95,5.64
2011-01-01,1108,5.74,5.74,5.79,5.59,4.66,4.54
2010-01-01,1108,6.21,6.23,6.02,5.32,5.82,5.74
2009-01-01,1108,5.33,5.48,5.66,5.39,6.31,6.21
2008-01-01,1108,8.69,8.65,8.65,7.09,4.6,5.33
2007-01-01,1108,6.59,7.02,9.34,10.29,10.32,8.69
2006-01-01,1108,4.69,4.64,5.2,5.42,6.18,6.59
2005-01-01,1108,4.93,5.01,4.7,4.98,5.23,4.69
2004-01-01,1108,6.56,6.9,7.15,6.0,6.62,4.93
2003-01-01,1108,2.87,3.06,2.38,2.95,3.12,6.56
2002-01-01,1108,4.16,4.0,3.54,3.02,2.47,2.87
2001-01-01,1108,2.87,2.83,2.37,1.88,1.67,4.16
2000-01-01,1108,5.65,5.68,5.27,4.6,3.36,2.87
