eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2362,28.1,27.35,27.75,27.45,29.35,29.35
2016-01-01,2362,29.4,29.15,27.75,27.25,29.5,28.1
2015-01-01,2362,48.35,48.3,47.95,36.8,36.5,29.4
2014-01-01,2362,62.0,61.1,55.7,53.1,53.2,48.35
2013-01-01,2362,45.65,43.65,55.5,48.85,58.0,62.0
2012-01-01,2362,47.18,46.09,45.7,42.34,43.18,45.65
2011-01-01,2362,59.91,65.63,61.68,55.27,49.84,47.18
2010-01-01,2362,69.09,68.59,66.72,62.77,70.07,59.91
2009-01-01,2362,31.43,31.57,35.75,40.68,44.51,69.09
2008-01-01,2362,47.43,51.18,49.13,35.35,29.5,31.43
2007-01-01,2362,32.27,31.28,26.85,32.65,46.62,47.43
2006-01-01,2362,8.29,8.35,9.21,11.27,15.44,32.27
2005-01-01,2362,8.93,8.82,8.1,9.27,9.42,8.29
2004-01-01,2362,12.0,12.15,10.86,9.76,9.49,8.93
2003-01-01,2362,6.24,6.49,6.56,9.71,9.22,12.0
2002-01-01,2362,12.08,11.73,10.42,7.44,7.21,6.24
2001-01-01,2362,9.56,10.59,10.07,7.78,4.81,12.08
2000-01-01,2362,12.3,14.29,12.11,10.5,4.35,9.56
