eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1503,38.45,38.08,38.08,38.69,40.48,41.54
2016-01-01,1503,35.75,35.7,35.61,36.11,37.75,38.45
2015-01-01,1503,34.49,34.89,36.1,33.62,36.2,35.75
2014-01-01,1503,31.2,30.87,31.03,31.58,35.67,34.49
2013-01-01,1503,29.01,28.85,29.01,28.65,31.16,31.2
2012-01-01,1503,25.39,26.06,27.75,27.64,28.52,29.01
2011-01-01,1503,27.72,27.11,27.61,27.76,23.94,25.39
2010-01-01,1503,28.43,28.65,27.99,25.38,27.8,27.72
2009-01-01,1503,24.18,25.2,25.63,27.44,30.16,28.43
2008-01-01,1503,28.0,28.0,28.38,24.46,21.72,24.18
2007-01-01,1503,22.05,22.35,21.64,23.76,24.92,28.0
2006-01-01,1503,15.57,16.71,23.48,23.84,21.81,22.05
2005-01-01,1503,14.8,14.9,14.11,17.92,16.42,15.57
2004-01-01,1503,13.74,13.92,12.22,12.73,13.17,14.8
2003-01-01,1503,9.33,9.63,8.92,10.52,11.31,13.74
2002-01-01,1503,9.93,9.87,10.45,10.28,8.74,9.33
2001-01-01,1503,10.71,10.17,9.85,8.39,8.65,9.93
2000-01-01,1503,15.86,16.76,14.76,13.19,10.06,10.71
