eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2365,9.14,9.11,9.11,8.9,9.91,10.43
2016-01-01,2365,9.89,9.67,8.63,9.2,9.4,9.14
2015-01-01,2365,10.23,10.28,10.32,9.64,8.34,9.89
2014-01-01,2365,12.67,12.63,11.14,12.59,10.87,10.23
2013-01-01,2365,7.67,7.53,7.8,9.64,11.05,12.67
2012-01-01,2365,9.86,9.52,9.48,8.8,8.8,7.67
2011-01-01,2365,17.64,18.93,18.76,14.45,9.94,9.86
2010-01-01,2365,23.65,23.77,25.27,23.69,23.4,17.64
2009-01-01,2365,14.09,14.91,17.64,17.18,26.39,23.65
2008-01-01,2365,25.29,25.69,30.26,26.14,20.87,14.09
2007-01-01,2365,22.73,24.25,23.31,29.32,42.16,25.29
2006-01-01,2365,14.04,13.94,15.58,14.16,15.51,22.73
2005-01-01,2365,9.66,9.8,8.07,9.44,12.02,14.04
2004-01-01,2365,12.0,12.1,11.32,11.0,9.0,9.66
2003-01-01,2365,7.83,8.34,8.31,10.25,12.23,12.0
2002-01-01,2365,10.93,10.05,9.31,6.58,10.54,7.83
2001-01-01,2365,5.6,5.66,5.01,4.18,3.06,10.93
2000-01-01,2365,7.2,8.46,7.93,8.68,5.57,5.6
