eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2535,17.48,16.75,16.63,17.1,16.11,19.79
2016-01-01,2535,13.63,13.54,13.15,14.35,14.57,17.48
2015-01-01,2535,15.98,16.1,15.94,15.11,12.08,13.63
2014-01-01,2535,20.23,20.73,20.27,19.49,16.81,15.98
2013-01-01,2535,16.37,16.2,16.9,19.66,18.67,20.23
2012-01-01,2535,11.79,11.51,11.69,12.15,12.65,16.37
2011-01-01,2535,10.67,10.64,10.64,11.26,10.32,11.79
2010-01-01,2535,9.95,10.5,9.84,9.92,9.71,10.67
2009-01-01,2535,7.8,8.23,8.51,12.37,11.98,9.95
2008-01-01,2535,11.08,11.37,11.25,9.12,6.05,7.8
2007-01-01,2535,5.22,5.79,5.44,5.79,7.47,11.08
2006-01-01,2535,3.42,3.56,5.03,3.97,4.18,5.22
2005-01-01,2535,3.43,3.71,3.44,3.5,3.32,3.42
2004-01-01,2535,3.75,3.81,3.63,3.59,5.48,3.43
2003-01-01,2535,2.25,2.21,1.94,2.27,2.52,3.75
2002-01-01,2535,2.69,2.73,3.63,2.13,1.6,2.25
2001-01-01,2535,2.25,2.25,2.23,2.23,2.08,2.69
2000-01-01,2535,4.06,3.84,3.29,3.33,2.17,2.25
