eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2101,29.75,29.05,29.15,28.5,26.8,25.75
2016-01-01,2101,30.9,28.8,26.85,27.85,30.0,29.75
2015-01-01,2101,30.2,30.9,31.1,29.9,29.6,30.9
2014-01-01,2101,36.8,37.15,34.1,35.1,33.3,30.2
2013-01-01,2101,37.1,34.75,34.6,34.55,35.6,36.8
2012-01-01,2101,37.29,35.83,35.83,33.68,41.3,37.1
2011-01-01,2101,34.36,33.83,34.59,35.96,39.11,37.29
2010-01-01,2101,35.47,36.65,33.72,30.48,32.76,34.36
2009-01-01,2101,15.92,17.18,19.73,24.53,26.21,35.47
2008-01-01,2101,31.12,31.94,29.25,19.66,18.21,15.92
2007-01-01,2101,23.02,24.13,23.18,24.61,31.06,31.12
2006-01-01,2101,12.45,12.89,16.47,17.21,17.47,23.02
2005-01-01,2101,10.25,9.94,8.25,9.28,9.17,12.45
2004-01-01,2101,10.5,10.22,9.2,9.78,11.14,10.25
2003-01-01,2101,4.46,4.49,3.85,5.65,6.23,10.5
2002-01-01,2101,3.06,3.96,3.57,3.21,2.67,4.46
2001-01-01,2101,2.87,2.87,5.1,2.45,1.67,3.06
2000-01-01,2101,32.32,33.29,27.22,20.66,3.28,2.87
