eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9929,10.7,10.7,10.9,11.2,10.85,11.55
2016-01-01,9929,12.8,12.9,12.4,10.6,11.4,10.7
2015-01-01,9929,13.31,13.65,12.15,12.85,13.0,12.8
2014-01-01,9929,15.15,15.09,15.04,15.28,13.59,13.31
2013-01-01,9929,8.25,8.16,8.25,11.04,15.96,15.15
2012-01-01,9929,4.8,4.8,5.06,4.59,7.24,8.25
2011-01-01,9929,7.75,7.77,7.24,6.79,4.66,4.8
2010-01-01,9929,7.49,7.55,7.68,8.14,9.28,7.75
2009-01-01,9929,3.74,4.08,3.8,3.71,4.76,7.49
2008-01-01,9929,5.22,5.59,6.48,5.2,4.39,3.74
2007-01-01,9929,7.44,7.51,7.07,7.94,7.93,5.22
2006-01-01,9929,5.39,5.5,9.53,8.81,7.79,7.44
2005-01-01,9929,7.88,7.71,6.85,8.94,7.08,5.39
2004-01-01,9929,12.3,12.3,11.21,8.49,8.95,7.88
2003-01-01,9929,13.55,14.17,11.52,12.69,14.56,12.3
2002-01-01,9929,26.55,27.7,26.98,19.95,17.36,13.55
2001-01-01,9929,30.83,29.95,24.34,17.65,14.85,26.55
2000-01-01,9929,18.66,29.43,15.92,19.76,13.23,30.83
