eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2607,13.67,13.24,13.05,13.39,13.44,13.1
2016-01-01,2607,12.39,12.43,11.97,11.83,12.2,13.67
2015-01-01,2607,15.96,16.14,16.05,13.88,12.16,12.39
2014-01-01,2607,17.88,17.74,16.5,16.59,16.54,15.96
2013-01-01,2607,17.59,16.94,16.76,16.41,17.39,17.88
2012-01-01,2607,13.16,12.86,12.77,12.77,17.07,17.59
2011-01-01,2607,19.57,20.73,20.69,20.4,14.4,13.16
2010-01-01,2607,21.56,21.48,20.79,18.84,21.1,19.57
2009-01-01,2607,18.84,19.25,19.49,24.52,23.39,21.56
2008-01-01,2607,22.27,25.96,23.53,15.76,12.51,18.84
2007-01-01,2607,13.37,13.0,12.59,13.34,15.92,22.27
2006-01-01,2607,9.2,9.27,11.57,12.66,11.88,13.37
2005-01-01,2607,9.66,9.3,8.13,8.66,8.35,9.2
2004-01-01,2607,9.48,9.32,8.27,8.49,10.2,9.66
2003-01-01,2607,6.76,6.98,5.78,6.18,6.71,9.48
2002-01-01,2607,11.07,10.41,9.69,7.18,5.29,6.76
2001-01-01,2607,7.37,6.78,5.93,5.12,3.89,11.07
2000-01-01,2607,13.78,14.34,12.66,11.03,7.37,7.37
