eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2539,21.6,20.96,20.47,22.02,24.14,25.64
2016-01-01,2539,18.18,17.73,17.25,17.82,18.91,21.6
2015-01-01,2539,17.76,18.05,18.87,17.83,14.5,18.18
2014-01-01,2539,15.1,14.91,14.89,14.99,17.35,17.76
2013-01-01,2539,7.04,6.96,8.49,9.61,11.14,15.1
2012-01-01,2539,5.7,6.01,6.01,5.81,6.45,7.04
2011-01-01,2539,5.37,5.37,5.55,5.78,5.73,5.7
2010-01-01,2539,6.36,5.96,6.01,5.99,5.78,5.37
2009-01-01,2539,3.94,4.29,5.41,6.32,7.16,6.36
2008-01-01,2539,7.42,7.61,6.58,6.59,4.27,3.94
2007-01-01,2539,3.86,3.57,4.28,4.19,5.8,7.42
2006-01-01,2539,4.56,2.68,3.38,4.28,3.84,3.86
2005-01-01,2539,9.23,9.01,12.08,6.32,5.17,4.56
2004-01-01,2539,20.88,22.22,20.52,17.58,15.17,9.23
2003-01-01,2539,10.69,11.73,8.31,11.84,38.32,20.88
2002-01-01,2539,30.66,42.78,60.01,23.89,18.46,10.69
2001-01-01,2539,45.75,38.62,36.13,18.18,18.89,30.66
2000-01-01,2539,80.81,79.62,54.07,37.2,29.47,45.75
