eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2201,28.35,26.7,27.0,27.25,25.8,22.6
2016-01-01,2201,30.55,29.6,28.35,27.75,27.65,28.35
2015-01-01,2201,42.35,41.3,40.15,36.0,29.75,30.55
2014-01-01,2201,50.0,49.95,47.2,48.2,45.25,42.35
2013-01-01,2201,52.1,50.9,50.8,49.0,49.7,50.0
2012-01-01,2201,53.0,50.6,48.85,52.0,59.5,52.1
2011-01-01,2201,54.3,56.0,59.7,70.1,55.9,53.0
2010-01-01,2201,35.75,36.0,36.4,31.4,57.0,54.3
2009-01-01,2201,20.8,21.6,22.5,33.0,36.7,35.75
2008-01-01,2201,40.6,42.86,40.2,28.23,17.35,20.8
2007-01-01,2201,36.12,37.86,35.78,39.03,36.85,40.6
2006-01-01,2201,28.31,28.79,33.86,37.69,33.35,36.12
2005-01-01,2201,35.02,34.25,33.93,32.85,31.85,28.31
2004-01-01,2201,39.37,38.67,31.58,33.16,32.36,35.02
2003-01-01,2201,36.92,39.46,34.03,36.48,33.86,39.37
2002-01-01,2201,12.69,12.77,12.93,18.06,21.96,36.92
2001-01-01,2201,15.5,15.13,13.64,11.21,9.89,12.69
2000-01-01,2201,17.44,16.94,15.39,16.09,14.26,15.5
