eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9904,39.39,38.07,38.02,39.39,35.95,36.66
2016-01-01,9904,35.19,35.05,35.14,38.31,40.34,39.39
2015-01-01,9904,38.22,37.71,36.69,36.95,44.81,35.19
2014-01-01,9904,34.7,34.13,29.97,29.32,28.13,38.22
2013-01-01,9904,25.34,26.24,26.83,22.68,27.92,34.7
2012-01-01,9904,18.98,18.61,19.35,19.28,23.42,25.34
2011-01-01,9904,19.34,19.59,18.99,18.95,15.82,18.98
2010-01-01,9904,16.95,17.08,17.74,16.69,19.77,19.34
2009-01-01,9904,11.9,11.9,12.81,12.48,13.87,16.95
2008-01-01,9904,15.34,16.01,16.94,14.09,11.59,11.9
2007-01-01,9904,17.85,17.9,16.92,18.3,17.26,15.34
2006-01-01,9904,10.26,10.7,11.85,12.53,14.05,17.85
2005-01-01,9904,9.79,9.67,8.06,9.82,9.45,10.26
2004-01-01,9904,11.39,11.49,10.29,10.49,10.68,9.79
2003-01-01,9904,7.67,8.23,6.61,8.54,11.85,11.39
2002-01-01,9904,5.42,5.48,5.5,5.06,4.93,7.67
2001-01-01,9904,5.82,5.73,4.75,4.88,4.34,5.42
2000-01-01,9904,6.34,6.85,6.53,5.74,5.53,5.82
