eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2395,213.82,210.4,209.12,209.1,206.2,202.82
2016-01-01,2395,195.43,186.29,190.86,207.41,230.93,213.82
2015-01-01,2395,189.37,197.83,207.1,179.63,187.12,195.43
2014-01-01,2395,142.82,151.03,141.74,180.3,177.28,189.37
2013-01-01,2395,87.96,87.62,97.93,101.36,117.82,142.82
2012-01-01,2395,64.57,64.24,67.75,64.18,72.84,87.96
2011-01-01,2395,50.29,50.63,52.66,56.05,51.28,64.57
2010-01-01,2395,35.78,36.25,36.31,37.02,46.56,50.29
2009-01-01,2395,23.31,25.23,25.42,22.69,31.34,35.78
2008-01-01,2395,30.01,31.11,34.11,32.33,28.59,23.31
2007-01-01,2395,39.62,39.62,37.83,39.62,40.58,30.01
2006-01-01,2395,31.79,34.84,32.6,32.67,36.84,39.62
2005-01-01,2395,20.2,20.2,20.15,20.81,28.42,31.79
2004-01-01,2395,16.55,17.05,16.68,16.68,19.37,20.2
2003-01-01,2395,12.7,12.81,12.7,10.74,13.22,16.55
2002-01-01,2395,15.31,14.56,14.06,12.06,13.63,12.7
2001-01-01,2395,16.49,15.42,15.92,14.17,10.15,15.31
2000-01-01,2395,25.34,25.92,23.63,19.56,21.57,16.49
